,id,gender,age,driving_license,region_code,previously_insured,vehicle_age,vehicle_damage,annual_premium,policy_sales_channel,vintage,response
9050,264799,0.1379549141,0.7384615385,1,0.1229831885,1,1-2 Year,0,-1.6234190157,0.1935077586,0.6124567474,0.9993691865
9051,127867,0.1379549141,0.1846153846,1,0.1870630398,0,1-2 Year,1,-0.3148557809,0.1935077586,0.0346020761,0.7002977985
9052,75245,0.1040223002,0.4307692308,1,0.1870630398,0,> 2 Years,1,0.7348087964,0.1935077586,0.3737024221,0.7071658814
9053,98285,0.1379549141,0.5692307692,1,0.0958711869,0,1-2 Year,1,0.143289609,0.0074650608,0.0,0.7665107622
9054,185047,0.1379549141,0.3846153846,1,0.0999176955,0,1-2 Year,1,0.604807135,0.2097137628,0.1107266436,0.7852887672
9055,195076,0.1379549141,0.0769230769,1,0.1240072202,1,< 1 Year,0,-1.6234190157,0.3537441741,0.6435986159,0.9993711072
9056,144964,0.1379549141,0.1384615385,1,0.1870630398,0,< 1 Year,1,-0.2136916974,0.1935077586,0.3875432526,0.6976136545
9057,202978,0.1040223002,0.2923076923,1,0.0999176955,0,1-2 Year,1,-0.2516572988,0.3537441741,0.5743944637,0.8026341644
9058,53675,0.1040223002,0.0461538462,1,0.0999176955,1,< 1 Year,0,0.8519614563,0.3537441741,0.2837370242,0.9994225537
9059,148376,0.1040223002,0.1538461538,1,0.1300339641,0,< 1 Year,1,-0.4018336367,0.3537441741,0.3564013841,0.7754980854
9060,332133,0.1379549141,0.0,1,0.0408977556,0,< 1 Year,1,2.6075652879,0.0572867981,0.3598615917,0.7944690127
9061,88267,0.1040223002,0.0615384615,1,0.1334593573,0,< 1 Year,1,0.530968982,0.3537441741,0.1487889273,0.7683285687
9062,224780,0.1040223002,0.3230769231,1,0.1870630398,0,1-2 Year,1,0.8374263869,0.2097137628,0.8062283737,0.7047500947
9063,342033,0.1040223002,0.0153846154,1,0.1240072202,0,< 1 Year,1,0.0819516158,0.3537441741,0.5813148789,0.7746916649
9064,231198,0.1040223002,0.0461538462,1,0.0714553991,0,< 1 Year,1,-0.2247964904,0.3537441741,0.2906574394,0.816326988
9065,236932,0.1040223002,0.1076923077,1,0.0705882353,0,< 1 Year,0,-0.2429943974,0.3537441741,0.7404844291,0.9725733236
9066,204865,0.1379549141,0.1538461538,1,0.0739940311,1,< 1 Year,0,-0.0460732762,0.3537441741,0.9204152249,0.9995002299
9067,113910,0.1379549141,0.0153846154,1,0.1870630398,0,1-2 Year,1,-1.6234190157,0.0278168633,0.8961937716,0.6649325413
9068,38113,0.1379549141,0.4307692308,1,0.0626780627,1,1-2 Year,0,-0.1040972735,0.2097137628,0.5190311419,0.9994951653
9069,303675,0.1379549141,0.3384615385,1,0.1870630398,0,1-2 Year,1,0.7311459588,0.2097137628,0.7993079585,0.7055817393
9070,348190,0.1379549141,0.9230769231,1,0.1870630398,0,> 2 Years,1,1.7422053916,0.2097137628,0.9204152249,0.7256887164
9071,242397,0.1379549141,0.3384615385,1,0.1870630398,0,1-2 Year,1,1.193942571,0.2097137628,0.0138408304,0.7060593262
9072,306449,0.1379549141,0.4461538462,1,0.0999176955,1,1-2 Year,0,0.2088137022,0.1935077586,0.9307958478,0.9993889685
9073,230358,0.1040223002,0.4615384615,1,0.1870630398,0,1-2 Year,1,1.744589143,0.1935077586,0.6470588235,0.705804124
9074,250624,0.1040223002,0.8615384615,1,0.1870630398,1,1-2 Year,0,0.9161483231,0.0260522751,0.1557093426,0.9990253138
9075,211142,0.1040223002,0.0461538462,1,0.0739940311,1,< 1 Year,0,-0.2846228364,0.3537441741,0.0899653979,0.9994948929
9076,132006,0.1040223002,0.8615384615,1,0.1127921113,0,1-2 Year,1,0.0124158434,0.0019581025,0.8996539792,0.7601561396
9077,85677,0.1040223002,0.4461538462,1,0.1870630398,0,1-2 Year,1,-0.0585734359,0.1935077586,0.7128027682,0.7087688733
9078,104280,0.1379549141,0.4923076923,1,0.1016852869,0,1-2 Year,1,1.8984283183,0.2097137628,0.0899653979,0.7851890942
9079,47991,0.1379549141,0.7384615385,1,0.0625686059,0,> 2 Years,1,1.3983637881,0.1935077586,0.2525951557,0.8198220784
9080,356036,0.1379549141,0.7076923077,1,0.1016852869,1,1-2 Year,0,0.3790484359,0.0031421477,0.0069204152,0.9993179451
9081,89531,0.1040223002,0.1384615385,1,0.1870630398,0,< 1 Year,1,1.2828390559,0.0048509776,0.8269896194,0.6595841053
9082,146604,0.1040223002,0.1384615385,1,0.0739940311,1,< 1 Year,0,0.1861389938,0.3537441741,0.1314878893,0.9995010851
9083,158571,0.1379549141,0.8153846154,1,0.0625686059,0,> 2 Years,1,-0.0186892053,0.0157468177,0.830449827,0.8008499004
9084,249419,0.1040223002,0.5538461538,1,0.0958711869,0,1-2 Year,1,1.7694150416,0.2097137628,0.1003460208,0.7918402379
9085,38718,0.1379549141,0.8769230769,1,0.0892420538,0,1-2 Year,1,-1.6234190157,0.2097137628,0.9342560554,0.810596903
9086,346627,0.1379549141,0.7076923077,1,0.1192482178,0,1-2 Year,1,-1.6234190157,0.1935077586,0.23183391,0.781557386
9087,126690,0.1379549141,0.5230769231,1,0.0671936759,1,1-2 Year,0,-0.3320071629,0.2097137628,0.6055363322,0.999494034
9088,95107,0.1379549141,0.4,1,0.1870630398,1,1-2 Year,0,0.5820742863,0.2097137628,0.446366782,0.9990873314
9089,142398,0.1379549141,0.0,1,0.0958711869,0,< 1 Year,1,0.4775380666,0.0572867981,0.8615916955,0.7525174509
9090,137827,0.1379549141,0.7384615385,1,0.1016852869,1,1-2 Year,1,0.1782900563,7.21579e-05,0.9584775087,0.9946309276
9091,219636,0.1379549141,0.1692307692,1,0.0625686059,0,< 1 Year,1,0.6137025975,0.3537441741,0.7266435986,0.8240730744
9092,23115,0.1379549141,0.1692307692,1,0.0695093458,1,< 1 Year,0,0.3080010163,0.3537441741,0.7093425606,0.9995111865
9093,258622,0.1379549141,0.7846153846,1,0.1016852869,0,> 2 Years,1,0.4817823069,0.0031421477,0.892733564,0.7662642369
9094,13617,0.1040223002,0.6153846154,1,0.104607721,1,1-2 Year,0,-1.6234190157,0.3537441741,0.6747404844,0.9994806434
9095,154012,0.1040223002,0.3384615385,1,0.1870630398,0,1-2 Year,1,0.8062631979,0.1935077586,0.6435986159,0.7029212616
9096,221792,0.1379549141,0.0615384615,1,0.0714553991,0,< 1 Year,1,-0.1203765513,0.3537441741,0.8512110727,0.8158710371
9097,272918,0.1040223002,0.0615384615,1,0.0728764479,1,< 1 Year,0,-0.2194475849,0.3537441741,0.7474048443,0.9994957601
9098,216647,0.1379549141,0.2153846154,1,0.1870630398,0,1-2 Year,0,0.2293953605,0.1935077586,0.2941176471,0.9484253443
9099,252130,0.1379549141,0.3076923077,1,0.0714553991,0,1-2 Year,1,0.0509047074,0.1935077586,0.830449827,0.8023336447
9100,140775,0.1379549141,0.0461538462,1,0.098000784,1,< 1 Year,0,-0.0800853387,0.2097137628,0.276816609,0.9993613309
9101,321383,0.1040223002,0.3076923077,1,0.1127921113,0,1-2 Year,1,-1.6234190157,0.0177344393,0.2560553633,0.7472973374
9102,147336,0.1379549141,0.5076923077,1,0.0881246642,0,> 2 Years,1,0.142882627,0.2097137628,0.3494809689,0.7985743181
9103,263583,0.1040223002,0.0769230769,1,0.0958711869,1,< 1 Year,0,0.3643389456,0.3537441741,0.7266435986,0.9994371464
9104,72607,0.1379549141,0.0307692308,1,0.0714553991,1,< 1 Year,0,-0.0593292595,0.3537441741,0.76816609,0.9994953014
9105,233922,0.1040223002,0.4,1,0.1016852869,1,1-2 Year,0,0.4577703721,0.0031421477,0.3667820069,0.9992745345
9106,111397,0.1040223002,0.0615384615,1,0.1097560976,0,< 1 Year,0,-1.6234190157,0.3537441741,0.4186851211,0.9674959734
9107,294176,0.1379549141,0.6153846154,1,0.0958711869,1,1-2 Year,0,0.4642820833,0.2097137628,0.23183391,0.9994289294
9108,178003,0.1040223002,0.1538461538,1,0.0999176955,1,< 1 Year,0,0.2204417577,0.3537441741,0.6851211073,0.9994356534
9109,89937,0.1379549141,0.1538461538,1,0.0881246642,0,1-2 Year,1,-0.8031178347,0.0278168633,0.2698961938,0.7632545321
9110,130917,0.1040223002,0.0307692308,1,0.1182795699,1,< 1 Year,0,-0.1264231402,0.3537441741,0.8546712803,0.9993720192
9111,142306,0.1040223002,0.0461538462,1,0.0408977556,1,< 1 Year,0,-0.1239812486,0.0572867981,0.1280276817,0.9994460068
9112,105139,0.1040223002,0.4615384615,1,0.1870630398,0,> 2 Years,1,0.8630081091,0.2097137628,0.4221453287,0.7107741919
9113,371716,0.1040223002,0.3692307692,1,0.1870630398,0,> 2 Years,1,0.8488218813,0.1935077586,0.9100346021,0.7035544499
9114,7645,0.1379549141,0.3692307692,1,0.1870630398,1,1-2 Year,0,0.5083524139,0.0048509776,0.9204152249,0.9989091607
9115,363912,0.1040223002,0.5538461538,1,0.0999176955,1,1-2 Year,0,0.7402158422,0.2097137628,0.3183391003,0.9994092309
9116,63517,0.1040223002,0.1076923077,1,0.0958711869,1,< 1 Year,0,0.0038110823,0.3537441741,0.1038062284,0.999445401
9117,361042,0.1040223002,0.0769230769,1,0.0671936759,1,< 1 Year,0,-0.4711368479,0.3537441741,0.6089965398,0.9995121746
9118,285808,0.1040223002,0.4923076923,1,0.1870630398,0,1-2 Year,1,1.5990058871,0.0260522751,0.4567474048,0.6782147542
9119,112365,0.1379549141,0.4923076923,1,0.1870630398,0,1-2 Year,1,0.8881247092,0.2097137628,0.6955017301,0.7114204189
9120,19033,0.1040223002,0.0769230769,1,0.1127921113,1,< 1 Year,0,0.405851104,0.3537441741,0.1660899654,0.9993936401
9121,146507,0.1040223002,0.5538461538,1,0.0728764479,0,1-2 Year,1,0.7968444729,0.1935077586,0.3010380623,0.8081199244
9122,145159,0.1040223002,0.1076923077,1,0.0714553991,0,< 1 Year,0,0.2624190384,0.3537441741,0.8373702422,0.9723085435
9123,23142,0.1379549141,0.0615384615,1,0.0881246642,1,< 1 Year,0,0.1077077589,0.3537441741,0.9307958478,0.9994559607
9124,2157,0.1379549141,0.0769230769,1,0.0787383708,0,< 1 Year,0,0.0434046115,0.3537441741,0.9965397924,0.9712386207
9125,293872,0.1040223002,0.2769230769,1,0.1016852869,0,1-2 Year,1,-0.6100921121,0.1935077586,0.9792387543,0.7788998479
9126,90451,0.1040223002,0.4615384615,1,0.1248492967,0,1-2 Year,1,0.2444536925,0.1935077586,0.2456747405,0.7656327989
9127,257843,0.1040223002,0.2615384615,1,0.1870630398,0,1-2 Year,1,1.0913831207,0.0027813583,0.3598615917,0.6657071126
9128,366928,0.1040223002,0.1538461538,1,0.0625686059,1,< 1 Year,0,-0.091015711,0.3537441741,0.2871972318,0.9995289968
9129,323164,0.1379549141,0.2461538462,1,0.1870630398,0,1-2 Year,1,-0.1361907069,0.1935077586,0.7889273356,0.7009710454
9130,195720,0.1379549141,0.6615384615,1,0.1870630398,0,1-2 Year,1,-0.1808424403,0.2097137628,0.8477508651,0.7197677814
9131,80915,0.1040223002,0.8153846154,1,0.1016852869,1,1-2 Year,0,0.0085204448,0.2097137628,0.7577854671,0.9994348032
9132,115259,0.1040223002,0.0769230769,1,0.0695093458,1,< 1 Year,0,0.1756156035,0.3537441741,0.9723183391,0.9995021434
9133,229733,0.1040223002,0.4,1,0.1240072202,0,1-2 Year,1,0.1926507049,0.2097137628,0.7923875433,0.7659004114
9134,333603,0.1379549141,0.7384615385,0,0.1870630398,0,1-2 Year,1,1.0913831207,0.2097137628,0.2422145329,0.721217669
9135,203016,0.1379549141,0.2615384615,1,0.1097234612,1,1-2 Year,0,-0.0189799067,0.1935077586,0.4740484429,0.9993419168
9136,330477,0.1379549141,0.6615384615,1,0.0999176955,0,1-2 Year,1,-0.2788088086,0.2097137628,0.6401384083,0.7946015319
9137,13702,0.1040223002,0.4153846154,1,0.1016852869,0,1-2 Year,0,0.1231730728,0.0004132679,0.6089965398,0.9603275677
9138,220786,0.1040223002,0.6307692308,1,0.1870630398,1,1-2 Year,0,0.5269573028,0.0027813583,0.7750865052,0.9989607789
9139,123511,0.1379549141,0.4307692308,1,0.0739940311,0,> 2 Years,1,-1.6234190157,0.0177344393,0.8269896194,0.7830450789
9140,328458,0.1040223002,0.0615384615,1,0.1870630398,1,< 1 Year,0,0.5093407986,0.3537441741,0.044982699,0.9991401368
9141,342168,0.1040223002,0.4769230769,1,0.0602479101,1,1-2 Year,0,0.3035242149,0.1935077586,0.1557093426,0.9994980729
9142,288976,0.1040223002,0.1692307692,1,0.104607721,1,< 1 Year,0,-1.6234190157,0.3537441741,0.1211072664,0.9994379697
9143,61270,0.1379549141,0.6769230769,1,0.0796573876,0,1-2 Year,1,-0.0352010442,0.2097137628,0.3529411765,0.810069734
9144,150523,0.1040223002,0.5846153846,1,0.0958711869,0,1-2 Year,1,0.2653841926,0.1935077586,0.3598615917,0.7926560155
9145,31018,0.1379549141,0.3538461538,1,0.1870630398,0,> 2 Years,1,1.5903429857,0.2097137628,0.2422145329,0.7054332477
9146,148319,0.1040223002,0.1230769231,1,0.1870630398,0,1-2 Year,1,-0.5679985509,0.1935077586,0.1626297578,0.6981553806
9147,115440,0.1040223002,0.0307692308,1,0.0864349431,1,< 1 Year,1,-0.2012496779,0.3537441741,0.5121107266,0.995763813
9148,350274,0.1379549141,0.5076923077,1,0.1192482178,0,1-2 Year,1,-1.6234190157,0.2097137628,0.1003460208,0.7775977343
9149,304841,0.1040223002,0.2769230769,1,0.0958711869,0,1-2 Year,1,1.6117967482,0.2097137628,0.76816609,0.7824036446
9150,317323,0.1379549141,0.3846153846,1,0.1870630398,0,1-2 Year,1,0.6233538836,0.1935077586,0.9619377163,0.7045257781
9151,258230,0.1379549141,0.0769230769,1,0.1237219516,1,< 1 Year,0,-0.5467192092,0.3537441741,0.830449827,0.9993642053
9152,268236,0.1379549141,0.2153846154,1,0.0714553991,0,< 1 Year,1,-1.6234190157,0.0572867981,0.4636678201,0.7842719324
9153,175374,0.1379549141,0.1230769231,1,0.1870630398,0,< 1 Year,1,0.8252750688,0.3537441741,0.3079584775,0.7223090005
9154,349730,0.1040223002,0.3384615385,1,0.1870630398,0,1-2 Year,1,1.3009206823,0.0260522751,0.6366782007,0.6721740901
9155,104343,0.1379549141,0.1692307692,1,0.0739940311,1,< 1 Year,0,0.2133486438,0.3537441741,0.9134948097,0.9995004261
9156,253571,0.1379549141,0.1538461538,1,0.0906921241,0,< 1 Year,1,-1.6234190157,0.0278168633,0.7058823529,0.7618595804
9157,376671,0.1379549141,0.4153846154,1,0.1097234612,1,1-2 Year,1,0.1754411826,0.2097137628,0.5709342561,0.9950339495
9158,356913,0.1379549141,0.6307692308,1,0.1016852869,0,> 2 Years,1,-0.061306029,0.1935077586,0.3356401384,0.7901745097
9159,49066,0.1040223002,0.7230769231,1,0.1870630398,0,1-2 Year,1,-0.0236311289,0.2097137628,0.5155709343,0.7223658797
9160,85165,0.1379549141,0.1076923077,1,0.0958711869,1,< 1 Year,0,-0.1318301861,0.3537441741,0.3910034602,0.9994447509
9161,231564,0.1040223002,0.0307692308,1,0.1870630398,1,< 1 Year,0,0.7254482116,0.3537441741,0.0795847751,0.9991330487
9162,245265,0.1379549141,0.1538461538,1,0.0881246642,1,< 1 Year,0,-0.2778204239,0.3537441741,0.2214532872,0.9994706308
9163,103699,0.1040223002,0.0307692308,1,0.0728764479,0,< 1 Year,1,0.2466048828,0.3537441741,0.9238754325,0.8133534303
9164,106140,0.1040223002,0.0461538462,1,0.0739940311,0,< 1 Year,1,-1.6234190157,0.0278168633,0.9792387543,0.771750355
9165,381005,0.1379549141,0.1384615385,1,0.1240072202,1,< 1 Year,0,-1.6234190157,0.3537441741,0.3425605536,0.9993799665
9166,326345,0.1040223002,0.0769230769,1,0.0857525681,1,< 1 Year,1,-1.6234190157,0.3537441741,0.4498269896,0.9958738595
9167,374896,0.1040223002,0.4923076923,1,0.0728764479,0,1-2 Year,0,0.7289366283,0.0008494951,0.937716263,0.9653457959
9168,30904,0.1040223002,0.2923076923,1,0.1248492967,0,1-2 Year,1,-1.6234190157,0.0278168633,0.9273356401,0.7364387927
9169,58966,0.1040223002,0.0615384615,1,0.1870630398,0,< 1 Year,1,0.5232944653,0.3537441741,0.8615916955,0.7196081808
9170,124753,0.1379549141,0.0769230769,1,0.0728764479,1,< 1 Year,0,0.2195115133,0.3537441741,0.9446366782,0.9994941638
9171,1160,0.1379549141,0.0307692308,1,0.098000784,1,< 1 Year,0,0.0203229212,0.3537441741,0.5155709343,0.9994295711
9172,197446,0.1040223002,0.0307692308,1,0.0408977556,0,< 1 Year,1,-0.6866628581,0.0572867981,0.0034602076,0.8011454022
9173,157769,0.1040223002,0.0153846154,1,0.0796573876,0,< 1 Year,1,-0.202528764,0.0572867981,0.5121107266,0.7686003187
9174,240164,0.1040223002,0.0615384615,1,0.1237219516,1,< 1 Year,0,0.9056249328,0.3537441741,0.9515570934,0.9993524866
9175,349323,0.1040223002,0.1076923077,1,0.1237219516,1,< 1 Year,0,0.1924181438,0.3537441741,0.6643598616,0.9993641693
9176,107088,0.1379549141,0.0769230769,1,0.0731707317,1,< 1 Year,0,-1.6234190157,0.3537441741,0.9342560554,0.9995026341
9177,82278,0.1379549141,0.2,1,0.0902406417,0,< 1 Year,1,-0.178051707,0.3537441741,0.955017301,0.8063729685
9178,225976,0.1379549141,0.1846153846,1,0.0602479101,0,< 1 Year,1,0.0166019434,0.1935077586,0.6643598616,0.8072004443
9179,201056,0.1040223002,0.4153846154,1,0.1870630398,0,1-2 Year,1,0.6045164336,0.1935077586,0.0934256055,0.7073405411
9180,259876,0.1040223002,0.3846153846,1,0.0958711869,0,1-2 Year,1,1.1231858527,0.3537441741,0.8269896194,0.8058564525
9181,273786,0.1040223002,0.0461538462,1,0.0958711869,1,< 1 Year,0,0.1472431479,0.3537441741,0.8269896194,0.9994345991
9182,63658,0.1379549141,0.1076923077,1,0.1553672316,1,1-2 Year,0,-0.237471071,0.1935077586,0.1660899654,0.9991659544
9183,372106,0.1040223002,0.4461538462,1,0.1870630398,1,1-2 Year,0,0.7825419645,0.0013185213,0.3737024221,0.9989238912
9184,88138,0.1040223002,0.0615384615,1,0.1870630398,0,< 1 Year,1,1.5720287982,0.0074650608,0.9619377163,0.6559084641
9185,69039,0.1379549141,0.1692307692,1,0.0881246642,0,1-2 Year,1,-1.6234190157,0.0278168633,0.8339100346,0.7643465613
9186,323938,0.1040223002,0.0307692308,1,0.0671936759,1,< 1 Year,0,-0.7641057083,0.3537441741,0.3425605536,0.999510487
9187,380200,0.1379549141,0.5538461538,1,0.1237219516,0,1-2 Year,1,-0.0093286205,0.2097137628,0.1211072664,0.7726629382
9188,289031,0.1379549141,0.7692307692,1,0.0995762712,0,1-2 Year,1,-1.6234190157,0.1935077586,0.5605536332,0.798232953
9189,259937,0.1040223002,0.3076923077,1,0.1870630398,0,1-2 Year,1,-1.6234190157,0.1935077586,0.3702422145,0.7071993139
9190,365193,0.1040223002,0.0615384615,1,0.104607721,1,< 1 Year,0,-1.6234190157,0.3537441741,0.2179930796,0.999426
9191,371419,0.1379549141,0.1076923077,1,0.104607721,1,< 1 Year,0,-1.6234190157,0.2097137628,0.2214532872,0.9993590487
9192,324296,0.1379549141,0.5538461538,1,0.1016852869,0,1-2 Year,1,-0.1412489111,0.2097137628,0.124567474,0.7904347882
9193,59407,0.1379549141,0.1076923077,1,0.0958711869,1,< 1 Year,0,-1.6234190157,0.3537441741,0.5051903114,0.9994523099
9194,329798,0.1379549141,0.6461538462,1,0.0958711869,1,1-2 Year,0,0.3017800065,0.0278168633,0.7958477509,0.9993379803
9195,64681,0.1379549141,0.0153846154,1,0.1016852869,1,< 1 Year,0,-0.0470616609,0.0572867981,0.3806228374,0.9992579091
9196,346490,0.1040223002,0.4769230769,1,0.0958711869,1,1-2 Year,0,0.3818391692,0.2097137628,0.4982698962,0.9994129948
9197,33988,0.1379549141,0.3538461538,1,0.1870630398,1,1-2 Year,0,0.6906803254,0.0014005189,0.7750865052,0.9989023059
9198,162271,0.1040223002,0.0769230769,1,0.1237219516,1,< 1 Year,0,-0.3459608296,0.3537441741,0.3252595156,0.9993657507
9199,119388,0.1379549141,0.3230769231,1,0.1870630398,0,1-2 Year,1,1.5548192759,0.1935077586,0.8685121107,0.7003587897
9200,250109,0.1040223002,0.0615384615,1,0.0787977254,0,< 1 Year,0,-0.3824729241,0.3537441741,0.0069204152,0.9715078448
9201,72293,0.1040223002,0.0769230769,1,0.0902406417,1,< 1 Year,0,1.0403359567,0.2097137628,0.1280276817,0.9993815905
9202,124508,0.1040223002,0.2615384615,1,0.1870630398,0,1-2 Year,1,1.8355205376,0.2097137628,0.1937716263,0.7013980084
9203,11390,0.1379549141,0.1692307692,1,0.1229831885,1,< 1 Year,0,-1.6234190157,0.3537441741,0.660899654,0.999384769
9204,350878,0.1379549141,0.0153846154,1,0.1236947791,1,< 1 Year,0,-0.0588641373,0.0572867981,0.2871972318,0.9991784437
9205,143138,0.1379549141,0.2153846154,1,0.0857525681,0,1-2 Year,0,-1.6234190157,0.0278168633,0.4359861592,0.9632010985
9206,228832,0.1379549141,0.0615384615,1,0.0787383708,1,< 1 Year,0,-1.6234190157,0.3537441741,0.3529411765,0.9994906607
9207,68093,0.1040223002,0.4,1,0.1870630398,0,1-2 Year,1,0.3228849274,0.2097137628,0.3079584775,0.7096959341
9208,47688,0.1379549141,0.8153846154,1,0.1870630398,0,> 2 Years,1,0.4946313083,0.0177344393,0.7820069204,0.6915706201
9209,138323,0.1379549141,0.1076923077,1,0.1127921113,0,< 1 Year,1,-0.3552632741,0.3537441741,0.6262975779,0.7872812837
9210,364715,0.1379549141,0.3538461538,1,0.0714553991,0,1-2 Year,1,0.5168990348,0.0074650608,0.8339100346,0.7775136253
9211,324621,0.1040223002,0.0153846154,1,0.0731707317,1,< 1 Year,1,0.3277687108,0.0572867981,0.5363321799,0.9948747365
9212,214196,0.1040223002,0.6615384615,1,0.1870630398,0,1-2 Year,1,0.6117839683,0.0157468177,0.8235294118,0.6846875609
9213,306970,0.1379549141,0.0307692308,1,0.1334593573,1,< 1 Year,0,2.0120344213,0.3537441741,0.2076124567,0.9993154574
9214,339876,0.1379549141,0.0923076923,1,0.1870630398,1,< 1 Year,0,0.1987554341,0.3537441741,0.0103806228,0.9991479607
9215,70955,0.1379549141,0.0923076923,1,0.0958711869,1,< 1 Year,0,0.2671865412,0.2097137628,0.9446366782,0.9993672725
9216,330850,0.1040223002,0.5846153846,1,0.1870630398,1,1-2 Year,1,0.6757964143,0.2097137628,0.3183391003,0.9930924162
9217,116181,0.1040223002,0.2769230769,1,0.0787383708,0,1-2 Year,0,-0.0614804498,0.3537441741,0.5951557093,0.9723923854
9218,315820,0.1040223002,0.0923076923,1,0.1016852869,1,< 1 Year,0,-0.3744495658,0.3537441741,0.4602076125,0.9994288543
9219,96417,0.1379549141,0.0615384615,1,0.0731707317,1,< 1 Year,0,-0.2624713905,0.3537441741,0.8442906574,0.9994948541
9220,345286,0.1040223002,0.0153846154,1,0.0739940311,0,< 1 Year,0,0.0616025185,0.3537441741,0.9134948097,0.9715478487
9221,191491,0.1040223002,0.0615384615,1,0.0695093458,1,< 1 Year,0,-0.2971811364,0.3537441741,0.4671280277,0.999505213
9222,206827,0.1379549141,0.4153846154,1,0.1870630398,0,1-2 Year,1,-0.1817726848,0.2097137628,0.4982698962,0.7109728349
9223,357248,0.1379549141,0.2461538462,1,0.1237219516,0,1-2 Year,1,0.9556837121,0.1935077586,0.7301038062,0.7571925726
9224,37384,0.1040223002,0.3846153846,1,0.1870630398,0,> 2 Years,1,0.2359070717,0.1935077586,0.4256055363,0.7062940708
9225,361359,0.1379549141,0.4307692308,1,0.0958711869,0,1-2 Year,1,0.4528284485,0.1935077586,0.1522491349,0.7878581998
9226,26370,0.1379549141,0.9230769231,0,0.1870630398,1,1-2 Year,0,0.4549796388,0.2097137628,0.5778546713,0.9991727962
9227,303805,0.1040223002,0.0923076923,1,0.0408977556,1,< 1 Year,0,-0.8069550931,0.3537441741,0.2525951557,0.9995725024
9228,178422,0.1379549141,0.3230769231,1,0.0995762712,1,1-2 Year,0,-1.6234190157,0.0023254517,0.1141868512,0.9992870751
9229,320047,0.1040223002,0.2461538462,1,0.0739940311,1,1-2 Year,0,0.0321253976,0.3537441741,0.5813148789,0.9995098959
9230,241908,0.1040223002,0.0923076923,1,0.0739940311,1,< 1 Year,0,0.0206717629,0.3537441741,0.937716263,0.9994940102
9231,339857,0.1379549141,0.1538461538,1,0.0958711869,0,< 1 Year,1,-0.0857249457,0.3537441741,0.3287197232,0.8015831196
9232,346526,0.1379549141,0.2769230769,1,0.1870630398,0,1-2 Year,1,1.3790612158,0.0026928009,0.6539792388,0.6651304455
9233,195371,0.1379549141,0.6153846154,1,0.1870630398,1,1-2 Year,0,0.3973044831,0.0014005189,0.0380622837,0.9989646007
9234,46086,0.1040223002,0.4461538462,1,0.1870630398,0,> 2 Years,1,0.7535881061,0.2097137628,0.598615917,0.7100841418
9235,316603,0.1040223002,0.0307692308,1,0.1248492967,1,< 1 Year,0,0.799170084,0.3537441741,0.4152249135,0.9993490431
9236,60321,0.1379549141,0.0923076923,1,0.1686844229,0,< 1 Year,0,-1.6234190157,0.3537441741,0.2560553633,0.9579312723
9237,198087,0.1379549141,0.0461538462,1,0.0902406417,1,< 1 Year,0,-0.2572969058,0.3537441741,0.1833910035,0.9994545255
9238,192708,0.1379549141,0.3076923077,1,0.0731707317,0,1-2 Year,1,-1.6234190157,0.1935077586,0.4844290657,0.8041562358
9239,290092,0.1379549141,0.7538461538,1,0.1424843424,1,1-2 Year,0,0.1377081423,0.0260522751,0.6505190311,0.9991948125
9240,50643,0.1379549141,0.2923076923,1,0.1334593573,0,1-2 Year,1,0.0830562811,0.2097137628,0.3737024221,0.7550415417
9241,45671,0.1040223002,0.0923076923,1,0.1127921113,1,< 1 Year,0,0.2292209397,0.0572867981,0.8269896194,0.9992245406
9242,139577,0.1040223002,0.6153846154,1,0.0739940311,0,1-2 Year,1,-1.6234190157,0.0572867981,0.6643598616,0.7945062763
9243,58486,0.1040223002,0.1538461538,1,0.0906921241,1,< 1 Year,0,-0.1227603027,0.3537441741,0.8823529412,0.9994603253
9244,159466,0.1040223002,0.4153846154,1,0.0999176955,1,1-2 Year,0,-0.0928761999,0.1935077586,0.044982699,0.9993919749
9245,217597,0.1379549141,0.7230769231,1,0.1870630398,0,> 2 Years,1,0.0885796075,0.1935077586,0.9688581315,0.7186480795
9246,182710,0.1379549141,0.1230769231,1,0.1553672316,1,< 1 Year,0,-0.4429969534,0.3537441741,0.401384083,0.9992714155
9247,55529,0.1379549141,0.0615384615,1,0.1237219516,1,< 1 Year,1,0.4155605304,0.3537441741,0.6955017301,0.994952916
9248,198062,0.1379549141,0.0307692308,1,0.0881246642,1,< 1 Year,0,-0.0528756887,0.0572867981,0.9169550173,0.9993021854
9249,340165,0.1379549141,0.2615384615,1,0.0995762712,0,1-2 Year,1,-1.6234190157,0.0023254517,0.0968858131,0.7550859478
9250,305142,0.1040223002,0.3230769231,1,0.1870630398,0,1-2 Year,1,0.1504990034,0.0278168633,0.7577854671,0.6741226297
9251,138655,0.1379549141,0.0923076923,1,0.0902406417,0,< 1 Year,1,0.1470105868,0.3537441741,0.3944636678,0.8034608305
9252,132400,0.1040223002,0.0923076923,1,0.0739940311,1,< 1 Year,0,0.4647472055,0.3537441741,0.062283737,0.9994956617
9253,215576,0.1379549141,0.4307692308,1,0.1870630398,1,1-2 Year,0,0.0707305421,0.2097137628,0.9100346021,0.9990934872
